bead_id,captured_at_utc,exit_code,outcome,duration_ms,model,agent,trace_events,trace_bytes,dir_bytes,timeout_reason,pruned,stderr_oom,stderr_signal
domchk-2b5fb8b3,2026-09-06T15:07:20.098104084Z,0,success,2284496,glm-5.3-flash,claude-code-glm-5.3-flash,101,55428,10863778,,False,,
domchk-2b79dcdf,2026-09-02T07:49:07.324255512Z,0,success,182244,glm-4.7,claude-code-glm-4.7,34,18381,1666137,,False,,
domchk-2c00c930,2026-09-07T04:59:13.795823973Z,1,failure,3860234,glm-5.3-flash,claude-code-glm-5.3-flash,115,57812,13217462,,False,,
domchk-2c332837,2026-09-01T16:01:14.079454985Z,0,success,293268,glm-4.7,claude-code-glm-4.7,32,19424,2032111,,False,,
domchk-2c9295dd,2026-09-02T02:25:06.505772093Z,0,success,126428,glm-4.7,claude-code-glm-4.7,16,7335,838046,,False,,
domchk-2ddc1bdb,2026-09-02T07:02:39.107752992Z,0,success,270450,glm-4.7,claude-code-glm-4.7,28,20182,1678496,,False,,
domchk-2e371a2c,2026-09-02T19:40:43.948037583Z,0,success,695291,glm-4.7,claude-code-glm-4.7,44,32068,4074509,,False,,
domchk-2e7f3514,2026-09-06T07:57:07.225424499Z,0,success,519375,glm-5.3-flash,claude-code-glm-5.3-flash,18,7092,567006,,False,,
domchk-2e94e4f3,2026-09-01T15:27:36.654531313Z,0,success,288553,glm-4.7,claude-code-glm-4.7,57,22835,1414996,,False,,
domchk-2ec44c09,2026-09-01T19:35:47.243966364Z,1,failure,465338,glm-4.7,claude-code-glm-4.7,35,31529,2303092,,False,,
domchk-2eca463c,2026-09-01T15:35:49.629313776Z,0,success,440804,glm-4.7,claude-code-glm-4.7,54,26040,2249037,,False,,
domchk-2f1de2fe,2026-09-02T06:58:03.401928472Z,0,success,359974,glm-4.7,claude-code-glm-4.7,29,13892,1284310,,False,,
domchk-2f8e3f15,2026-09-07T01:08:46.974378789Z,0,success,1252127,glm-5.3-flash,claude-code-glm-5.3-flash,59,29707,4622240,,False,,
domchk-2f941e1b,2026-09-01T15:40:59.230147157Z,0,success,319963,glm-4.7,claude-code-glm-4.7,33,19218,2479023,,False,,
domchk-2ff261ce,2026-09-02T14:58:54.904322641Z,0,success,756073,glm-4.7,claude-code-glm-4.7,38,22307,4122882,,False,,
domchk-3042abf1,2026-09-01T15:47:21.461905657Z,0,success,213366,glm-4.7,claude-code-glm-4.7,33,24670,1911068,,False,,
domchk-308e95bf,2026-09-02T03:39:26.764435981Z,0,success,265838,glm-4.7,claude-code-glm-4.7,19,9237,1563415,,False,,
domchk-30af9562,2026-09-02T05:16:05.498542746Z,0,success,248885,glm-4.7,claude-code-glm-4.7,24,11053,933470,,False,,
domchk-30b53d74,2026-08-26T21:30:42.176462245Z,0,success,151706,glm-4.7,claude-code-glm-4.7,86,29870,2118973,,False,,
domchk-30bcc35a,2026-09-01T15:28:22.822710188Z,0,success,179076,glm-4.7,claude-code-glm-4.7,14,6951,809012,,False,,
domchk-30d451d3,2026-09-02T15:02:50.785435319Z,0,success,43884,glm-4.7,claude-code-glm-4.7,1,122,98581,,False,,
domchk-30e8aab9,2026-09-06T16:17:32.968866812Z,0,success,5541597,glm-5.3-flash,claude-code-glm-5.3-flash,167,92221,15163322,,False,,
domchk-313b4757,2026-09-01T22:47:54.323097488Z,0,success,280103,glm-4.7,claude-code-glm-4.7,22,8021,627447,,False,,
domchk-31818d2a,2026-09-07T12:38:58.746566184Z,0,success,906784,glm-5.3-flash,claude-code-glm-5.3-flash,54,30385,8128689,,False,,
domchk-3189c5bb,2026-09-02T01:32:38.426167985Z,0,success,600206,glm-4.7,claude-code-glm-4.7,52,19813,3190418,,False,,
domchk-319b53dd,2026-09-01T16:52:52.963862443Z,0,success,885743,glm-4.7,claude-code-glm-4.7,32,17382,1929984,,False,,
domchk-31bb5c43,2026-09-02T09:31:11.721168710Z,0,success,232934,glm-4.7,claude-code-glm-4.7,23,12093,1332822,,False,,
domchk-31e43626,2026-09-02T18:39:58.694807077Z,0,success,878045,glm-4.7,claude-code-glm-4.7,67,41279,8018526,,False,,
domchk-31f215b1,2026-09-01T16:22:06.103558872Z,0,success,89062,glm-4.7,claude-code-glm-4.7,27,9812,936601,,False,,
domchk-326630bc,2026-09-02T08:03:21.879058160Z,0,success,130344,glm-4.7,claude-code-glm-4.7,34,15864,1484857,,False,,
domchk-33049271,2026-09-01T15:35:49.378107311Z,0,success,463423,glm-4.7,claude-code-glm-4.7,48,15931,1958116,,False,,
domchk-33277410,2026-09-01T17:53:27.622036767Z,0,success,301588,glm-4.7,claude-code-glm-4.7,97,43248,1399132,,False,,
domchk-332e131b,2026-09-02T00:59:57.883531847Z,0,success,375332,glm-4.7,claude-code-glm-4.7,42,23422,1758143,,False,,
domchk-334263b8,2026-09-02T02:14:07.479148086Z,0,success,132840,glm-4.7,claude-code-glm-4.7,17,10185,834420,,False,,
domchk-33565a46,2026-09-07T13:38:18.500808232Z,1,failure,1318636,glm-5.3-flash,claude-code-glm-5.3-flash,0,0,12645818,,False,,
domchk-33fb7789,2026-09-02T06:54:21.780583395Z,0,success,276026,glm-4.7,claude-code-glm-4.7,39,14212,2165272,,False,,
domchk-344950c4,2026-09-02T03:37:56.171948155Z,0,success,230952,glm-4.7,claude-code-glm-4.7,12,6502,811746,,False,,
domchk-34871e96,2026-09-07T14:41:08.294210297Z,0,success,9513,glm-5.3-flash,claude-code-glm-5.3-flash,1,121,150870,,False,,
domchk-34ce2817,2026-09-02T06:00:20.573453690Z,0,success,701656,glm-4.7,claude-code-glm-4.7,34,15008,1935992,,False,,
domchk-3514006e,2026-09-02T00:21:50.141448851Z,0,success,1439430,glm-4.7,claude-code-glm-4.7,29,12702,1809031,,False,,
domchk-35286feb,2026-09-01T15:08:00.546668038Z,0,success,526339,glm-4.7,claude-code-glm-4.7,29,10393,1210731,,False,,
domchk-35326aec,2026-09-02T07:05:11.928189882Z,0,success,277919,glm-4.7,claude-code-glm-4.7,41,13871,1565461,,False,,
domchk-355b5571,2026-09-01T22:01:27.961679015Z,0,success,99397,glm-4.7,claude-code-glm-4.7,18,6019,516133,,False,,
domchk-3573a233,2026-09-01T14:33:18.703721406Z,0,success,67421,glm-4.7,claude-code-glm-4.7,11,4542,728062,,False,,
domchk-35cad907,2026-09-02T00:36:29.753257286Z,0,success,543039,glm-4.7,claude-code-glm-4.7,32,13754,2243554,,False,,
domchk-3617166c,2026-09-01T19:44:20.977419238Z,0,success,66726,glm-4.7,claude-code-glm-4.7,10,3595,480407,,False,,
domchk-3639ec92,2026-09-07T09:43:20.992316835Z,0,success,2397075,glm-5.3-flash,claude-code-glm-5.3-flash,94,70656,14482586,,False,,
domchk-36679a20,2026-09-02T02:24:13.958563924Z,0,success,237273,glm-4.7,claude-code-glm-4.7,55,19955,1638914,,False,,
domchk-368d6b6b,2026-09-02T02:20:35.881604476Z,0,success,349471,glm-4.7,claude-code-glm-4.7,20,11415,1226525,,False,,
domchk-370a12b7,2026-09-02T00:38:03.862231465Z,0,success,260455,glm-4.7,claude-code-glm-4.7,17,5474,938451,,False,,
domchk-371e0825,2026-09-02T00:17:51.788575615Z,0,success,1237865,glm-4.7,claude-code-glm-4.7,28,9595,838187,,False,,
domchk-37942d0b,2026-09-01T16:20:35.672363391Z,0,success,129308,glm-4.7,claude-code-glm-4.7,21,10346,1012228,,False,,
domchk-37a5bd9b,2026-08-25T16:15:02.443145005Z,0,success,78090,glm-4.7,claude-code-glm-4.7,23,19110,1733332,,False,,
domchk-38725528,2026-09-01T16:54:00.943330027Z,0,success,1078290,glm-4.7,claude-code-glm-4.7,48,16857,3185592,,False,,
domchk-38d53973,2026-09-06T23:24:32.484525423Z,0,success,71508,glm-5.3-flash,claude-code-glm-5.3-flash,1,122,223151,,False,,
